U	3867748	3867758	3R	295542	295552	-
U	3867737	3867747	3R	295554	295564	-
U	3867705	3867736	3R	295566	295597	-
U	3867694	3867704	3R	295599	295609	-
U	3867682	3867693	3R	295611	295622	-
U	3867671	3867681	3R	295624	295634	-
U	3867658	3867670	3R	295636	295648	-
U	3867638	3867657	3R	295650	295669	-
U	3867614	3867637	3R	295671	295694	-
U	3867572	3867613	3R	295707	295748	-
U	3867561	3867571	3R	295750	295760	-
U	3867550	3867560	3R	295762	295772	-
U	3867539	3867549	3R	295774	295784	-
U	3867528	3867538	3R	295786	295796	-
U	3867485	3867527	3R	295798	295840	-
U	3867473	3867484	3R	295842	295853	-
U	3867462	3867472	3R	295855	295865	-
U	3867451	3867461	3R	295867	295877	-
U	3867440	3867450	3R	295879	295889	-
U	3867429	3867439	3R	295891	295901	-
U	3867407	3867428	3R	295903	295924	-
U	3867384	3867406	3R	295926	295948	-
U	3867367	3867383	3R	295950	295966	-
U	3867363	3867366	3R	295968	295971	-
U	3867351	3867362	3R	295973	295984	-
U	3867311	3867350	3R	295986	296025	-
U	3867269	3867309	3R	296026	296066	-
U	3867258	3867268	3R	296068	296078	-
U	3867213	3867257	3R	296080	296124	-
U	3867179	3867211	3R	296125	296157	-
U	3867133	3867177	3R	296158	296202	-
U	3867100	3867132	3R	296204	296236	-
U	3867092	3867098	3R	296237	296243	-
U	3867090	3867091	3R	296247	296248	-
U	3867008	3867089	3R	296257	296338	-
U	3866975	3867007	3R	296352	296384	-
U	3866964	3866974	3R	296398	296408	-
U	3866941	3866963	3R	296410	296432	-
U	3866481	3866940	3R	296434	296893	-
U	3866465	3866479	3R	296894	296908	-
U	3866363	3866463	3R	296909	297009	-
U	3866351	3866361	3R	297010	297020	-
U	3866339	3866349	3R	297021	297031	-
U	3866330	3866337	3R	297032	297039	-
U	3866281	3866329	3R	297051	297099	-
U	3866248	3866280	3R	297101	297133	-
U	3866214	3866246	3R	297134	297166	-
U	3866202	3866212	3R	297167	297177	-
U	3866190	3866200	3R	297178	297188	-
U	3866178	3866188	3R	297189	297199	-
U	3866153	3866176	3R	297200	297223	-
U	3866132	3866151	3R	297224	297243	-
U	3866114	3866130	3R	297244	297260	-
U	3866098	3866113	3R	297262	297277	-
U	3866086	3866096	3R	297278	297288	-
U	3866050	3866085	3R	297290	297325	-
U	3866042	3866049	3R	297327	297334	-
U	3866040	3866041	3R	297338	297339	-
U	3866029	3866039	3R	297347	297357	-
U	3865969	3866027	3R	297358	297416	-
U	3865957	3865967	3R	297417	297427	-
U	3865947	3865955	3R	297428	297436	-
U	3865933	3865945	3R	297437	297449	-
U	3865888	3865931	3R	297450	297493	-
U	3865819	3865886	3R	297494	297561	-
U	3865808	3865818	3R	297563	297573	-
U	3865782	3865807	3R	297575	297600	-
U	3865751	3865781	3R	297613	297643	-
U	3865739	3865749	3R	297644	297654	-
U	3865723	3865737	3R	297655	297669	-
U	3865722	3865722	3R	297680	297680	-
U	3865715	3865721	3R	297682	297688	-
U	3865585	3865713	3R	297689	297817	-
U	3865574	3865584	3R	297819	297829	-
U	3865563	3865572	3R	297830	297839	-
U	3865550	3865561	3R	297840	297851	-
U	3865526	3865548	3R	297852	297874	-
U	3865488	3865524	3R	297875	297911	-
U	3865486	3865487	3R	297913	297914	-
U	3865457	3865484	3R	297915	297942	-
U	3865446	3865455	3R	297943	297952	-
U	3865401	3865445	3R	297954	297998	-
U	3865398	3865400	3R	298000	298002	-
U	3865390	3865396	3R	298003	298009	-
U	3865379	3865389	3R	298011	298021	-
U	3865368	3865378	3R	298023	298033	-
U	3865336	3865367	3R	298035	298066	-
U	3865244	3865335	3R	298068	298159	-
U	3865220	3865242	3R	298160	298182	-
U	3865198	3865219	3R	298195	298216	-
U	3865143	3865196	3R	298217	298270	-
U	3865130	3865141	3R	298271	298282	-
U	3865118	3865128	3R	298283	298293	-
U	3865106	3865116	3R	298294	298304	-
U	3865094	3865104	3R	298305	298315	-
U	3865082	3865092	3R	298316	298326	-
U	3865070	3865080	3R	298327	298337	-
U	3865025	3865068	3R	298338	298381	-
U	3865003	3865023	3R	298382	298402	-
U	3864954	3865001	3R	298403	298450	-
U	3864897	3864952	3R	298451	298506	-
U	3864860	3864896	3R	298508	298544	-
U	3864801	3864842	3R	298545	298586	-
U	3864789	3864799	3R	298587	298597	-
U	3864756	3864788	3R	298599	298631	-
U	3864724	3864755	3R	298633	298664	-
U	3864668	3864723	3R	298666	298721	-
U	3864635	3864667	3R	298723	298755	-
U	3864632	3864634	3R	298757	298759	-
U	3864624	3864630	3R	298760	298766	-
U	3864613	3864623	3R	298768	298778	-
U	3864602	3864612	3R	298780	298790	-
U	3864591	3864601	3R	298792	298802	-
U	3864582	3864590	3R	298804	298812	-
U	3864545	3864580	3R	298813	298848	-
U	3864532	3864543	3R	298849	298860	-
U	3864520	3864530	3R	298861	298871	-
U	3864508	3864518	3R	298872	298882	-
U	3864496	3864506	3R	298883	298893	-
U	3864484	3864494	3R	298894	298904	-
U	3864472	3864482	3R	298905	298915	-
U	3864460	3864470	3R	298916	298926	-
U	3864415	3864458	3R	298927	298970	-
U	3864404	3864413	3R	298971	298980	-
U	3864380	3864403	3R	298982	299005	-
U	3864369	3864379	3R	299007	299017	-
U	3864346	3864368	3R	299019	299041	-
U	3864335	3864345	3R	299043	299053	-
U	3864291	3864334	3R	299055	299098	-
U	3864243	3864290	3R	299100	299147	-
U	3864185	3864241	3R	299148	299204	-
U	3864161	3864171	3R	299205	299215	-
U	3864026	3864159	3R	299216	299349	-
U	3863985	3864025	3R	299351	299391	-
U	3863961	3863983	3R	299392	299414	-
U	3863947	3863960	3R	299416	299429	-
U	3863938	3863946	3R	299431	299439	-
U	3863916	3863937	3R	299441	299462	-
U	3863894	3863915	3R	299464	299485	-
U	3863806	3863893	3R	299487	299574	-
U	3863758	3863805	3R	299576	299623	-
U	3863747	3863757	3R	299625	299635	-
U	3863736	3863746	3R	299637	299647	-
U	3863725	3863735	3R	299649	299659	-
U	3863668	3863724	3R	299661	299717	-
U	3863656	3863667	3R	299729	299740	-
U	3863632	3863654	3R	299741	299763	-
U	3863597	3863630	3R	299764	299797	-
U	3863585	3863595	3R	299798	299808	-
U	3863550	3863583	3R	299809	299842	-
U	3863521	3863548	3R	299843	299870	-
U	3863519	3863519	3R	299871	299871	-
U	3863511	3863515	3R	299872	299876	-
U	3863481	3863503	3R	299877	299899	-
U	3863436	3863480	3R	299901	299945	-
U	3863315	3863435	3R	299947	300067	-
U	3863282	3863314	3R	300069	300101	-
U	3863271	3863281	3R	300103	300113	-
U	3863260	3863270	3R	300115	300125	-
U	3863237	3863259	3R	300127	300149	-
U	3863213	3863235	3R	300150	300172	-
U	3863189	3863211	3R	300173	300195	-
U	3863177	3863187	3R	300196	300206	-
U	3863165	3863175	3R	300207	300217	-
U	3863141	3863163	3R	300218	300240	-
U	3863102	3863139	3R	300241	300278	-
U	3863100	3863101	3R	300281	300282	-
U	3863084	3863099	3R	300292	300307	-
U	3863059	3863083	3R	300309	300333	-
U	3863047	3863058	3R	300335	300346	-
U	3863045	3863046	3R	300352	300353	-
U	3863043	3863044	3R	300363	300364	-
U	3863027	3863042	3R	300374	300389	-
U	3863016	3863026	3R	300391	300401	-
U	3863005	3863015	3R	300403	300413	-
U	3862994	3863004	3R	300415	300425	-
U	3862983	3862993	3R	300427	300437	-
U	3862912	3862981	3R	300438	300507	-
U	3862903	3862911	3R	300509	300517	-
U	3862892	3862902	3R	300519	300529	-
U	3862855	3862890	3R	300530	300565	-
U	3862852	3862854	3R	300572	300574	-
U	3862780	3862851	3R	300581	300652	-
U	3862779	3862779	3R	300655	300655	-
U	3862742	3862778	3R	300677	300713	-
U	3862719	3862741	3R	300715	300737	-
U	3862640	3862718	3R	300739	300817	-
U	3862618	3862639	3R	300819	300840	-
U	3862606	3862616	3R	300841	300851	-
U	3862594	3862604	3R	300852	300862	-
U	3862428	3862593	3R	300874	301039	-
U	3862405	3862427	3R	301041	301063	-
U	3862375	3862404	3R	301076	301105	-
U	3862340	3862374	3R	301107	301141	-
U	3862318	3862338	3R	301142	301162	-
U	3862307	3862317	3R	301164	301174	-
U	3862296	3862306	3R	301176	301186	-
U	3862274	3862295	3R	301188	301209	-
U	3862256	3862272	3R	301210	301226	-
U	3862250	3862254	3R	301227	301231	-
U	3862199	3862248	3R	301232	301281	-
U	3862193	3862197	3R	301282	301286	-
U	3862169	3862191	3R	301287	301309	-
U	3861973	3862167	3R	301310	301504	-
U	3861967	3861972	3R	301506	301511	-
U	3861939	3861955	3R	301512	301528	-
U	3861929	3861938	3R	301530	301539	-
U	3861904	3861928	3R	301541	301565	-
U	3861895	3861903	3R	301567	301575	-
U	3861872	3861894	3R	301577	301599	-
U	3861803	3861871	3R	301601	301669	-
U	3861794	3861802	3R	301671	301679	-
U	3861786	3861792	3R	301680	301686	-
U	3861736	3861785	3R	301698	301747	-
U	3861713	3861734	3R	301748	301769	-
U	3861678	3861712	3R	301771	301805	-
U	3861646	3861677	3R	301819	301850	-
U	3861638	3861645	3R	301856	301863	-
U	3861627	3861637	3R	301865	301875	-
U	3861604	3861626	3R	301877	301899	-
U	3861593	3861603	3R	301901	301911	-
U	3861557	3861592	3R	301913	301948	-
U	3861316	3861556	3R	301950	302190	-
U	3860953	3861304	3R	302191	302542	-
U	3860853	3860951	3R	302543	302641	-
U	3860844	3860852	3R	302643	302651	-
U	3881833	3882652	3R	3972963	3973782	-
U	3878397	3881831	3R	3973783	3977217	-
U	3872550	3873276	3R	3982003	3982729	-
U	3868532	3871997	3R	3983183	3986648	-
U	3867971	3868477	3R	3986649	3987155	-
U	3883137	3896317	3R	689317	702497	+
U	3896318	3897089	3R	702499	703270	+
U	3897090	3898063	3R	703272	704245	+
U	3898064	3898092	3R	704247	704275	+
U	3913045	3913052	3R	327525	327532	-
U	3913032	3913042	3R	327533	327543	-
U	3913010	3913031	3R	327545	327566	-
U	3912894	3913009	3R	327568	327683	-
U	3912701	3912892	3R	327684	327875	-
U	3912665	3912699	3R	327876	327910	-
U	3912662	3912664	3R	327917	327919	-
U	3912641	3912661	3R	327923	327943	-
U	3912611	3912640	3R	327945	327974	-
U	3912606	3912610	3R	327986	327990	-
U	3912596	3912605	3R	327992	328001	-
U	3912513	3912595	3R	328004	328086	-
U	3912503	3912512	3R	328088	328097	-
U	3912481	3912502	3R	328099	328120	-
U	3912470	3912479	3R	328121	328130	-
U	3912469	3912469	3R	328135	328135	-
U	3912467	3912468	3R	328137	328138	-
U	3912444	3912466	3R	328144	328166	-
U	3912433	3912443	3R	328168	328178	-
U	3912410	3912431	3R	328179	328200	-
U	3912361	3912408	3R	328201	328248	-
U	3912360	3912360	3R	328254	328254	-
U	3912253	3912359	3R	328259	328365	-
U	3912244	3912252	3R	328367	328375	-
U	3912218	3912242	3R	328376	328400	-
U	3912208	3912217	3R	328402	328411	-
U	3912150	3912207	3R	328414	328471	-
U	3912031	3912149	3R	328473	328591	-
U	3912008	3912030	3R	328593	328615	-
U	3911996	3912007	3R	328617	328628	-
U	3911985	3911995	3R	328630	328640	-
U	3911950	3911984	3R	328642	328676	-
U	3911928	3911949	3R	328678	328699	-
U	3911916	3911927	3R	328701	328712	-
U	3907337	3911914	3R	328713	333290	-
U	3902226	3902243	3R	337394	337411	-
U	3899382	3902225	3R	337413	340256	-
U	3898193	3899222	3R	340504	341533	-
U	3956408	3956413	3R	529340	529345	-
U	4196364	4197295	3R	1641699	1642630	-
U	4183771	4196363	3R	1642632	1655224	-
U	4859853	4865825	3R	228152	234124	+
U	4865827	4865968	3R	234125	234266	+
U	4865969	4865975	3R	234268	234274	+
U	4868134	4870184	3R	235722	237772	+
U	4870186	4873435	3R	237773	241022	+
U	4873436	4873505	3R	241024	241093	+
U	4876659	4879560	3R	243673	246574	+
U	4879561	4880110	3R	271901	272450	+
U	4865996	4866887	3R	247184	248075	+
U	4866889	4866910	3R	248076	248097	+
U	4866911	4866921	3R	248099	248109	+
U	4866922	4866968	3R	248111	248157	+
U	4866969	4866979	3R	248159	248169	+
U	4866980	4866990	3R	248171	248181	+
U	4866991	4867001	3R	248183	248193	+
U	4867002	4867024	3R	248195	248217	+
U	4867025	4867046	3R	248219	248240	+
U	4867047	4867057	3R	248242	248252	+
U	4867059	4867104	3R	248253	248298	+
U	4867105	4867138	3R	248300	248333	+
U	4867139	4867185	3R	248345	248391	+
U	4867187	4867220	3R	248392	248425	+
U	4867221	4867242	3R	248427	248448	+
U	4867243	4867276	3R	248450	248483	+
U	4867277	4867288	3R	248485	248496	+
U	4867289	4867358	3R	248508	248577	+
U	4867360	4867368	3R	248578	248586	+
U	5635827	5637882	3R	3220768	3222823	+
U	5637884	5641512	3R	3222824	3226452	+
U	5641516	5641982	3R	3226453	3226919	+
U	5672782	5672792	3R	360314	360324	+
U	5672793	5672803	3R	360326	360336	+
U	5672804	5678456	3R	360338	365990	+
U	5815877	5821142	3R	1111502	1116767	+
U	5923415	5928243	3R	668664	673492	+
U	5943069	5943086	3R	725062	725079	+
U	5943087	5943738	3R	725081	725732	+
U	5943740	5943745	3R	725733	725738	+
U	5943747	5943796	3R	725739	725788	+
U	5943798	5947857	3R	725789	729848	+
U	6097757	6099366	3R	273533	275142	-
U	6097711	6097755	3R	275144	275188	-
U	6097606	6097709	3R	275190	275293	-
U	6097206	6097227	3R	270364	270385	-
U	6097160	6097204	3R	270386	270430	-
U	6097136	6097158	3R	270431	270453	-
U	6097126	6097134	3R	270454	270462	-
U	6097110	6097125	3R	270464	270479	-
U	6097067	6097108	3R	270480	270521	-
U	6097056	6097066	3R	270523	270533	-
U	6097047	6097055	3R	270535	270543	-
U	6097045	6097045	3R	270544	270544	-
U	6097033	6097043	3R	270546	270556	-
U	6097023	6097031	3R	270557	270565	-
U	6097021	6097021	3R	270566	270566	-
U	6097009	6097019	3R	270568	270578	-
U	6096997	6097007	3R	270580	270590	-
U	6096987	6096995	3R	270592	270600	-
U	6096985	6096985	3R	270601	270601	-
U	6096973	6096983	3R	270603	270613	-
U	6096963	6096971	3R	270614	270622	-
U	6096949	6096961	3R	270623	270635	-
U	6096925	6096947	3R	270636	270658	-
U	6096913	6096923	3R	270659	270669	-
U	6096901	6096911	3R	270670	270680	-
U	6096880	6096900	3R	270682	270702	-
U	6096875	6096879	3R	270704	270708	-
U	6096665	6096873	3R	270709	270917	-
U	6096662	6096664	3R	270919	270921	-
U	6096657	6096660	3R	270922	270925	-
U	6096642	6096655	3R	270927	270940	-
U	6096634	6096636	3R	270946	270948	-
U	6096627	6096628	3R	270954	270955	-
U	6096621	6096625	3R	270957	270961	-
U	6096611	6096620	3R	270963	270972	-
U	6096357	6096609	3R	270974	271226	-
U	6095989	6096355	3R	271228	271594	-
U	6100283	6100310	3R	275445	275472	-
U	6100272	6100282	3R	275474	275484	-
U	6100249	6100270	3R	275485	275506	-
U	6100209	6100248	3R	275508	275547	-
U	6100157	6100208	3R	275558	275609	-
U	6100145	6100155	3R	275610	275620	-
U	6100134	6100144	3R	275622	275632	-
U	6100099	6100132	3R	275633	275666	-
U	6100076	6100098	3R	275668	275690	-
U	6100070	6100075	3R	275692	275697	-
U	6100044	6100068	3R	275698	275722	-
U	6099985	6100042	3R	275723	275780	-
U	6099974	6099984	3R	275782	275792	-
U	6099963	6099973	3R	275794	275804	-
U	6099952	6099962	3R	275806	275816	-
U	6099941	6099951	3R	275818	275828	-
U	6099930	6099940	3R	275830	275840	-
U	6099919	6099929	3R	275842	275852	-
U	6099896	6099918	3R	275854	275876	-
U	6099861	6099895	3R	275878	275912	-
U	6099807	6099860	3R	275914	275967	-
U	6099737	6099805	3R	275968	276036	-
U	6099685	6099735	3R	276037	276087	-
U	6099657	6099683	3R	276088	276114	-
U	6099621	6099655	3R	276115	276149	-
U	6099609	6099619	3R	276150	276160	-
U	6099600	6099607	3R	276161	276168	-
U	6099594	6099599	3R	276170	276175	-
U	6099585	6099592	3R	276176	276183	-
U	6099582	6099584	3R	276189	276191	-
U	6099580	6099581	3R	276197	276198	-
U	6099565	6099579	3R	276200	276214	-
U	6099507	6099564	3R	276216	276273	-
U	6099495	6099505	3R	276274	276284	-
U	6099483	6099493	3R	276285	276295	-
U	6099387	6099481	3R	276296	276390	-
U	6099367	6099385	3R	276391	276409	-
U	6166332	6166845	3R	384689	385202	+
U	6193250	6194926	3R	673493	675169	-
U	6191411	6193248	3R	675170	677007	-
U	6191366	6191410	3R	677009	677053	-
U	6195577	6199117	3R	665123	668663	+
U	6314200	6317999	3R	504826	508625	+
U	6318001	6318071	3R	508626	508696	+
U	6664266	6667524	3R	3101545	3104803	+
U	7104806	7104821	3R	3293543	3293558	+
U	7104822	7104830	3R	3293560	3293568	+
U	7104831	7107459	3R	3293570	3296198	+
U	7107462	7107598	3R	3296199	3296335	+
U	7382490	7383127	3R	393104	393741	+
U	7383919	7385010	3R	394670	395761	+
U	7421382	7421464	3R	3104951	3105033	-
U	7420594	7421381	3R	3105035	3105822	-
U	7666621	7666632	3R	730518	730529	+
U	7666633	7668278	3R	730531	732176	+
U	7668279	7668344	3R	732207	732272	+
U	7668345	7668864	3R	732274	732793	+
U	7668865	7668888	3R	732795	732818	+
U	7788810	7789419	3R	3662062	3662671	+
U	7789420	7789423	3R	3662697	3662700	+
U	7790416	7790943	3R	3663700	3664227	+
U	7907279	7907792	3R	201399	201912	+
U	8463715	8463752	3R	1766541	1766578	+
U	8721407	8722188	3R	621091	621872	+
U	9123483	9124678	3R	2049883	2051078	-
U	9249071	9250235	3R	3422398	3423562	+
U	9292335	9293100	3R	2048156	2048921	+
U	9291944	9292334	3R	2055795	2056185	+
U	9389272	9389831	3R	3815903	3816462	+
U	9468008	9468438	3R	1764082	1764512	+
U	9468439	9468443	3R	1764517	1764521	+
U	9468444	9468444	3R	1764524	1764524	+
U	9468445	9468613	3R	1764527	1764695	+
U	9468614	9468638	3R	1764723	1764747	+
U	9468639	9468774	3R	1764757	1764892	+
U	9468775	9469130	3R	1764894	1765249	+
U	2291703	2293359	3R	276410	278066	-
U	2285871	2291499	3R	278339	283967	-
U	2285839	2285869	3R	283968	283998	-
U	2291634	2291702	3R	252591	252659	-
U	2291600	2291633	3R	252661	252694	-
U	2291578	2291599	3R	252696	252717	-
U	2291576	2291577	3R	252719	252720	-
U	2291556	2291566	3R	252730	252740	-
U	2291534	2291555	3R	252742	252763	-
U	2291516	2291533	3R	252765	252782	-
U	3505066	3505096	3R	201913	201943	-
U	3505054	3505064	3R	201944	201954	-
U	3505042	3505052	3R	201955	201965	-
U	3505030	3505040	3R	201966	201976	-
U	3504995	3505028	3R	201977	202010	-
U	3504984	3504994	3R	202012	202022	-
U	3504973	3504983	3R	202024	202034	-
U	3504951	3504972	3R	202036	202057	-
U	3504749	3504950	3R	202059	202260	-
U	3504744	3504748	3R	202262	202266	-
U	3504734	3504737	3R	202267	202270	-
U	3504716	3504730	3R	202271	202285	-
U	3504702	3504715	3R	202287	202300	-
U	3504693	3504700	3R	202301	202308	-
U	3504658	3504692	3R	202310	202344	-
U	3504647	3504657	3R	202346	202356	-
U	3504636	3504646	3R	202358	202368	-
U	3504625	3504635	3R	202370	202380	-
U	3504602	3504624	3R	202382	202404	-
U	3504591	3504601	3R	202406	202416	-
U	3504580	3504590	3R	202418	202428	-
U	3500034	3504579	3R	202430	206975	-
U	3496998	3497008	3R	210774	210784	-
U	3496859	3496997	3R	210786	210924	-
U	3496848	3496858	3R	210926	210936	-
U	3496842	3496847	3R	210938	210943	-
U	3496840	3496841	3R	210950	210951	-
U	3496772	3496839	3R	210957	211024	-
U	3496749	3496770	3R	211025	211046	-
U	3496736	3496747	3R	211047	211058	-
U	3496724	3496734	3R	211059	211069	-
U	3496688	3496722	3R	211070	211104	-
U	3496640	3496686	3R	211105	211151	-
U	3496584	3496639	3R	211153	211208	-
U	3496550	3496582	3R	211209	211241	-
U	3496538	3496548	3R	211242	211252	-
U	3496517	3496536	3R	211253	211272	-
U	3496459	3496515	3R	211273	211329	-
U	3496434	3496457	3R	211330	211353	-
U	3496411	3496432	3R	211354	211375	-
U	3496345	3496410	3R	211377	211442	-
U	3496334	3496344	3R	211444	211454	-
U	3496324	3496333	3R	211456	211465	-
U	3496276	3496323	3R	211467	211514	-
U	3496266	3496274	3R	211515	211523	-
U	3496196	3496265	3R	211525	211594	-
U	3496185	3496195	3R	211596	211606	-
U	3496152	3496184	3R	211608	211640	-
U	3496129	3496151	3R	211642	211664	-
U	3496118	3496128	3R	211666	211676	-
U	3496107	3496117	3R	211678	211688	-
U	3496091	3496106	3R	211690	211705	-
U	3496074	3496090	3R	211707	211723	-
U	3496017	3496072	3R	211724	211779	-
U	3495985	3496016	3R	211781	211812	-
U	3495972	3495984	3R	211814	211826	-
U	3495961	3495971	3R	211828	211838	-
U	3495928	3495960	3R	211840	211872	-
U	3495916	3495926	3R	211873	211883	-
U	3495902	3495914	3R	211884	211896	-
U	3495895	3495896	3R	211897	211898	-
U	3495870	3495888	3R	211899	211917	-
U	3495858	3495868	3R	211918	211928	-
U	3495852	3495856	3R	211929	211933	-
U	3495846	3495850	3R	211934	211938	-
U	3495835	3495845	3R	211940	211950	-
U	3495823	3495833	3R	211951	211961	-
U	3495813	3495821	3R	211962	211970	-
U	3495807	3495808	3R	211971	211972	-
U	3495802	3495804	3R	211973	211975	-
U	3495792	3495800	3R	211976	211984	-
U	3495776	3495780	3R	211985	211989	-
U	3495718	3495774	3R	211990	212046	-
U	3495706	3495716	3R	212047	212057	-
U	3495696	3495704	3R	212058	212066	-
U	3495682	3495694	3R	212067	212079	-
U	3495672	3495680	3R	212080	212088	-
U	3495661	3495661	3R	212089	212089	-
U	3495603	3495658	3R	212090	212145	-
U	3495591	3495601	3R	212146	212156	-
U	3495544	3495589	3R	212157	212202	-
U	3495532	3495542	3R	212203	212213	-
U	3495509	3495530	3R	212214	212235	-
U	3495405	3495508	3R	212237	212340	-
U	3495403	3495403	3R	212341	212341	-
U	3495382	3495397	3R	212342	212357	-
U	3495370	3495381	3R	212359	212370	-
U	3495358	3495368	3R	212371	212381	-
U	3495347	3495357	3R	212383	212393	-
U	3495324	3495346	3R	212395	212417	-
U	3495258	3495323	3R	212419	212484	-
U	3495247	3495257	3R	212486	212496	-
U	3495236	3495246	3R	212498	212508	-
U	3495192	3495235	3R	212510	212553	-
U	3495180	3495190	3R	212554	212564	-
U	3495135	3495178	3R	212565	212608	-
U	3495101	3495133	3R	212609	212641	-
U	3495023	3495099	3R	212642	212718	-
U	3495020	3495022	3R	212720	212722	-
U	3495013	3495018	3R	212723	212728	-
U	3494978	3495011	3R	212729	212762	-
U	3494966	3494976	3R	212763	212773	-
U	3494862	3494964	3R	212774	212876	-
U	3494850	3494860	3R	212877	212887	-
U	3494805	3494849	3R	212898	212942	-
U	3494783	3494804	3R	212944	212965	-
U	3494772	3494782	3R	212967	212977	-
U	3494761	3494771	3R	212979	212989	-
U	3494739	3494760	3R	212991	213012	-
U	3494728	3494738	3R	213014	213024	-
U	3494651	3494727	3R	213026	213102	-
U	3494636	3494650	3R	213104	213118	-
U	3494607	3494635	3R	213120	213148	-
U	3494573	3494605	3R	213149	213181	-
U	3494563	3494571	3R	213182	213190	-
U	3494538	3494561	3R	213191	213214	-
U	3494514	3494537	3R	213216	213239	-
U	3494510	3494512	3R	213240	213242	-
U	3494461	3494509	3R	213244	213292	-
U	3494453	3494460	3R	213294	213301	-
U	3494438	3494452	3R	213304	213318	-
U	3494404	3494437	3R	213320	213353	-
U	3494391	3494403	3R	213355	213367	-
U	3494381	3494389	3R	213368	213376	-
U	3494369	3494379	3R	213377	213387	-
U	3494346	3494367	3R	213388	213409	-
U	3494311	3494344	3R	213410	213443	-
U	3494305	3494310	3R	213445	213450	-
U	3494210	3494303	3R	213451	213544	-
U	3494199	3494209	3R	213546	213556	-
U	3494188	3494198	3R	213558	213568	-
U	3494177	3494187	3R	213570	213580	-
U	3494132	3494176	3R	213582	213626	-
U	3494121	3494131	3R	213628	213638	-
U	3494099	3494120	3R	213640	213661	-
U	3494065	3494097	3R	213662	213694	-
U	3494057	3494063	3R	213695	213701	-
U	3494007	3494054	3R	213702	213749	-
U	3493949	3494005	3R	213750	213806	-
U	3493915	3493948	3R	213808	213841	-
U	3493908	3493913	3R	213842	213847	-
U	3493860	3493907	3R	213849	213896	-
U	3493848	3493858	3R	213897	213907	-
U	3493814	3493846	3R	213908	213940	-
U	3493802	3493812	3R	213941	213951	-
U	3493790	3493800	3R	213952	213962	-
U	3493774	3493788	3R	213963	213977	-
U	3493733	3493772	3R	213978	214017	-
U	3493721	3493731	3R	214018	214028	-
U	3493716	3493719	3R	214029	214032	-
U	3493697	3493704	3R	214033	214040	-
U	3493686	3493696	3R	214042	214052	-
U	3493636	3493685	3R	214054	214103	-
U	3493576	3493634	3R	214104	214162	-
U	3493568	3493569	3R	214163	214164	-
U	3493552	3493562	3R	214165	214175	-
U	3493540	3493550	3R	214176	214186	-
U	3493517	3493538	3R	214187	214208	-
U	3493495	3493516	3R	214210	214231	-
U	3493484	3493494	3R	214233	214243	-
U	3493473	3493483	3R	214245	214255	-
U	3493451	3493472	3R	214257	214278	-
U	3493441	3493450	3R	214280	214289	-
U	3493429	3493440	3R	214291	214302	-
U	3493418	3493428	3R	214304	214314	-
U	3493385	3493417	3R	214316	214348	-
U	3493381	3493383	3R	214349	214351	-
U	3493352	3493380	3R	214353	214381	-
U	3493341	3493350	3R	214382	214391	-
U	3493318	3493340	3R	214393	214415	-
U	3493306	3493316	3R	214416	214426	-
U	3493195	3493304	3R	214427	214536	-
U	3493184	3493194	3R	214538	214548	-
U	3493146	3493182	3R	214549	214585	-
U	3493138	3493145	3R	214597	214604	-
U	3493068	3493137	3R	214606	214675	-
U	3493052	3493066	3R	214676	214690	-
U	3493049	3493050	3R	214691	214692	-
U	3493034	3493048	3R	214694	214708	-
U	3492977	3493033	3R	214710	214766	-
U	3492966	3492976	3R	214768	214778	-
U	3492954	3492964	3R	214779	214789	-
U	3492821	3492953	3R	214791	214923	-
U	3492810	3492819	3R	214924	214933	-
U	3492809	3492809	3R	214935	214935	-
U	3492792	3492808	3R	214937	214953	-
U	3492765	3492791	3R	214966	214992	-
U	3492730	3492764	3R	214994	215028	-
U	3492706	3492728	3R	215029	215051	-
U	3492705	3492705	3R	215054	215054	-
U	3492700	3492704	3R	215059	215063	-
U	3492694	3492699	3R	215071	215076	-
U	3492592	3492693	3R	215088	215189	-
U	3492587	3492590	3R	215190	215193	-
U	3492575	3492576	3R	215194	215195	-
U	3492546	3492573	3R	215196	215223	-
U	3492455	3492545	3R	215225	215315	-
U	3492424	3492454	3R	215327	215357	-
U	3492330	3492422	3R	215358	215450	-
U	3492306	3492329	3R	215452	215475	-
U	3492305	3492305	3R	215486	215486	-
U	3492244	3492304	3R	215488	215548	-
U	3492239	3492242	3R	215549	215552	-
U	3492225	3492237	3R	215553	215565	-
U	3492213	3492216	3R	215566	215569	-
U	3492191	3492208	3R	215570	215587	-
U	3492180	3492190	3R	215589	215599	-
U	3492158	3492179	3R	215601	215622	-
U	3492135	3492156	3R	215623	215644	-
U	3492025	3492122	3R	215645	215742	-
U	3492012	3492024	3R	215744	215756	-
U	3492005	3492011	3R	215758	215764	-
U	3491990	3492004	3R	215767	215781	-
U	3491980	3491989	3R	215783	215792	-
U	3491970	3491978	3R	215793	215801	-
U	3491967	3491969	3R	215804	215806	-
U	3491942	3491965	3R	215807	215830	-
U	3491932	3491940	3R	215831	215839	-
U	3491920	3491930	3R	215840	215850	-
U	3491908	3491918	3R	215851	215861	-
U	3491896	3491906	3R	215862	215872	-
U	3491875	3491894	3R	215873	215892	-
U	3491860	3491874	3R	215895	215909	-
U	3491857	3491859	3R	215915	215917	-
